"Sun Apr 06 13:41:18 CEST 2019";"@GTA5@ゆず";"";"スプリングアップデートで銀行強盗追加される";"(";"#GTA5";"PSNID:kuro_cho_love";"http://t.co/9rINBllVNt";")"
"Sun Apr 06 13:41:15 CEST 2019";"@ゆうたん";"";"あたりまえやろ(｀・∀・´)";"(";"#GTA5";"コメしてね";"http://t.co/IvVa4JHikc";")"
"Sun Apr 06 13:40:53 CEST 2019";"@ゆうたん";"";"おれも宿題なう";"(";"#GTA5";"コメしてね";"http://t.co/IvVa4JHikc";")"
"Sun Apr 06 13:40:31 CEST 2019";"@ゆうたん";"";"ひまやな";"(";"#GTA5";"GTA5やりながらCAS";"http://t.co/IvVa4JHikc";")"
"Sun Apr 06 13:40:11 CEST 2019";"@GTA5@ゆず";"";"グリッチしたこしたこたある？";"(";"#GTA5";"PSNID:kuro_cho_love";"http://t.co/9rINBllVNt";")"
"Sun Apr 06 13:40:06 CEST 2019";"@ゆうたん";"";"おっぱい";"(";"#GTA5";"GTA5やりながらCAS";"http://t.co/IvVa4JHikc";")"
"Sun Apr 06 13:39:47 CEST 2019";"@ゆうたん";"";"たい";"(";"#GTA5";"GTA5やりながらCAS";"http://t.co/IvVa4JHikc";")"
"Sun Apr 06 13:39:21 CEST 2019";"@GTA5@ゆず";"";"政府機関の鉄砲バンバン";"(";"#GTA5";"PSNID:kuro_cho_love";"http://t.co/9rINBllVNt";")"
"Sun Apr 06 13:39:01 CEST 2019";"@GTA5@ゆず";"";"デスマッチやって一回だけ";"(";"#GTA5";"PSNID:kuro_cho_love";"http://t.co/9rINBllVNt";")"
"Sun Apr 06 13:37:23 CEST 2019";"@GTA5@ゆず";"";"七瀬さん今日やってないからデスマッチ見れない";"(";"#GTA5";"PSNID:kuro_cho_love";"http://t.co/9rINBllVNt";")"
"Sun Apr 06 13:37:13 CEST 2019";"@影虎 @GTAフォロワー募集";"";"車運転中にPKされたら";"";"あまりの車の格好良さに嫉妬したんだ！";"";"と思えばいいんだ！";"";"怒りが消え、改めて自分の車の格好良さを再確認できるwww";"";"#GTA5";"#GTAオンライン"
