Unreal -> Engine : 1.0, 1.97
AIX;HPUX;Deployment -> Automated;Solaris : 1.0, 1.02
HPUX;Solaris;Deployment -> Automated;AIX : 1.0, 1.02
Automated;AIX;Deployment -> HPUX;Solaris : 1.0, 1.02
Automated;Solaris;Deployment -> AIX;HPUX : 1.0, 1.02
AIX;Solaris;Deployment -> Automated;HPUX : 1.0, 1.02
Automated;AIX;HPUX;Deployment -> Solaris : 1.0, 1.0
Automated;HPUX;Solaris;Deployment -> AIX : 1.0, 1.0
AIX;HPUX;Solaris;Deployment -> Automated : 1.0, 1.0
Automated;AIX;Solaris;Deployment -> HPUX : 1.0, 1.0
Automated;AIX;HPUX -> Solaris;Deployment : 0.0, 0.71
Automated;HPUX;Solaris -> AIX;Deployment : 0.0, 0.71
AIX;HPUX;Solaris -> Automated;Deployment : 0.0, 0.71
Automated;AIX;HPUX;Solaris -> Deployment : 0.0, 0.7
Automated;AIX;Solaris -> HPUX;Deployment : 0.0, 0.71
Automated;AIX;HPUX;Deployment -> Solaris : 1.0, 1.02
Automated;HPUX;Solaris;Deployment -> AIX : 1.0, 1.02
AIX;HPUX;Solaris;Deployment -> Automated : 1.0, 1.02
Automated;AIX;Solaris;Deployment -> HPUX : 1.0, 1.02
Deployment -> Automated;Service;AIX;HPUX : 1.0, 1.0
HPUX -> Automated;Service;AIX;Deployment : 0.0, 0.71
Automated -> Service;AIX;HPUX;Deployment : 0.0, 0.7
AIX -> Automated;Service;HPUX;Deployment : 0.0, 0.7
Service -> Automated;AIX;HPUX;Deployment : 0.0, 0.68
HPUX;Deployment -> Automated;Service;AIX : 1.0, 1.02
Automated;Deployment -> Service;AIX;HPUX : 1.0, 1.0
AIX;Deployment -> Automated;Service;HPUX : 1.0, 1.02
Service;Deployment -> Automated;AIX;HPUX : 1.0, 1.02
Automated;HPUX;Deployment -> Service;AIX : 1.0, 1.0
AIX;HPUX;Deployment -> Automated;Service : 1.0, 1.0
Service;HPUX;Deployment -> Automated;AIX : 1.0, 1.0
Automated;AIX;Deployment -> Service;HPUX : 1.0, 1.0
Automated;Service;Deployment -> AIX;HPUX : 1.0, 1.0
Service;AIX;Deployment -> Automated;HPUX : 1.0, 1.0
Automated;HPUX -> Service;AIX;Deployment : 0.0, 0.71
AIX;HPUX -> Automated;Service;Deployment : 0.0, 0.71
Service;HPUX -> Automated;AIX;Deployment : 0.0, 0.71
Automated;AIX;HPUX -> Service;Deployment : 0.0, 0.7
Automated;Service;HPUX -> AIX;Deployment : 0.0, 0.7
Service;AIX;HPUX -> Automated;Deployment : 0.0, 0.7
Automated;AIX -> Service;HPUX;Deployment : 0.0, 0.71
Automated;Service -> AIX;HPUX;Deployment : 0.0, 0.71
Automated;Service;AIX -> HPUX;Deployment : 0.0, 0.7
Service;AIX -> Automated;HPUX;Deployment : 0.0, 0.71
Automated;HPUX;Deployment -> Service;AIX : 1.0, 1.02
AIX;HPUX;Deployment -> Automated;Service : 1.0, 1.02
Service;HPUX;Deployment -> Automated;AIX : 1.0, 1.02
Automated;AIX;Deployment -> Service;HPUX : 1.0, 1.02
Automated;Service;Deployment -> AIX;HPUX : 1.0, 1.02
Service;AIX;Deployment -> Automated;HPUX : 1.0, 1.02
Automated;AIX;HPUX;Deployment -> Service : 1.0, 1.0
Automated;Service;HPUX;Deployment -> AIX : 1.0, 1.0
Service;AIX;HPUX;Deployment -> Automated : 1.0, 1.0
Automated;Service;AIX;Deployment -> HPUX : 1.0, 1.0
Automated;AIX;HPUX -> Service;Deployment : 0.0, 0.71
Automated;Service;HPUX -> AIX;Deployment : 0.0, 0.71
Service;AIX;HPUX -> Automated;Deployment : 0.0, 0.71
Automated;Service;AIX;HPUX -> Deployment : 0.0, 0.7
Automated;Service;AIX -> HPUX;Deployment : 0.0, 0.71
Automated;AIX;HPUX;Deployment -> Service : 1.0, 1.02
Automated;Service;HPUX;Deployment -> AIX : 1.0, 1.02
Service;AIX;HPUX;Deployment -> Automated : 1.0, 1.02
Automated;Service;AIX;Deployment -> HPUX : 1.0, 1.02
Deployment -> Linux;Automated;AIX;HPUX : 1.0, 1.0
HPUX -> Linux;Automated;AIX;Deployment : 0.0, 0.71
Automated -> Linux;AIX;HPUX;Deployment : 0.0, 0.7
AIX -> Linux;Automated;HPUX;Deployment : 0.0, 0.7
HPUX;Deployment -> Linux;Automated;AIX : 1.0, 1.02
Automated;Deployment -> Linux;AIX;HPUX : 1.0, 1.0
AIX;Deployment -> Linux;Automated;HPUX : 1.0, 1.02
Linux;Deployment -> Automated;AIX;HPUX : 1.0, 1.02
Automated;HPUX;Deployment -> Linux;AIX : 1.0, 1.0
AIX;HPUX;Deployment -> Linux;Automated : 1.0, 1.0
Linux;HPUX;Deployment -> Automated;AIX : 1.0, 1.0
Automated;AIX;Deployment -> Linux;HPUX : 1.0, 1.0
Linux;Automated;Deployment -> AIX;HPUX : 1.0, 1.0
Linux;AIX;Deployment -> Automated;HPUX : 1.0, 1.0
Automated;HPUX -> Linux;AIX;Deployment : 0.0, 0.71
AIX;HPUX -> Linux;Automated;Deployment : 0.0, 0.71
Linux;HPUX -> Automated;AIX;Deployment : 0.0, 0.71
Automated;AIX;HPUX -> Linux;Deployment : 0.0, 0.7
Linux;Automated;HPUX -> AIX;Deployment : 0.0, 0.7
Linux;AIX;HPUX -> Automated;Deployment : 0.0, 0.7
Automated;AIX -> Linux;HPUX;Deployment : 0.0, 0.71
Linux;Automated -> AIX;HPUX;Deployment : 0.0, 0.71
Linux;Automated;AIX -> HPUX;Deployment : 0.0, 0.7
Linux;AIX -> Automated;HPUX;Deployment : 0.0, 0.7
Automated;HPUX;Deployment -> Linux;AIX : 1.0, 1.02
AIX;HPUX;Deployment -> Linux;Automated : 1.0, 1.02
Linux;HPUX;Deployment -> Automated;AIX : 1.0, 1.02
Automated;AIX;Deployment -> Linux;HPUX : 1.0, 1.02
Linux;Automated;Deployment -> AIX;HPUX : 1.0, 1.02
Linux;AIX;Deployment -> Automated;HPUX : 1.0, 1.02
Automated;AIX;HPUX;Deployment -> Linux : 1.0, 1.0
Linux;Automated;HPUX;Deployment -> AIX : 1.0, 1.0
Linux;AIX;HPUX;Deployment -> Automated : 1.0, 1.0
Linux;Automated;AIX;Deployment -> HPUX : 1.0, 1.0
Automated;AIX;HPUX -> Linux;Deployment : 0.0, 0.71
Linux;Automated;HPUX -> AIX;Deployment : 0.0, 0.71
Linux;AIX;HPUX -> Automated;Deployment : 0.0, 0.71
Linux;Automated;AIX;HPUX -> Deployment : 0.0, 0.7
Linux;Automated;AIX -> HPUX;Deployment : 0.0, 0.71
Automated;AIX;HPUX;Deployment -> Linux : 1.0, 1.02
Linux;Automated;HPUX;Deployment -> AIX : 1.0, 1.02
Linux;AIX;HPUX;Deployment -> Automated : 1.0, 1.02
Linux;Automated;AIX;Deployment -> HPUX : 1.0, 1.02
Deployment -> Automated;Service;HPUX;Solaris : 1.0, 1.0
HPUX -> Automated;Service;Solaris;Deployment : 0.0, 0.71
Automated -> Service;HPUX;Solaris;Deployment : 0.0, 0.7
Solaris -> Automated;Service;HPUX;Deployment : 0.0, 0.7
Service -> Automated;HPUX;Solaris;Deployment : 0.0, 0.68
HPUX;Deployment -> Automated;Service;Solaris : 1.0, 1.02
Automated;Deployment -> Service;HPUX;Solaris : 1.0, 1.0
Solaris;Deployment -> Automated;Service;HPUX : 1.0, 1.02
Service;Deployment -> Automated;HPUX;Solaris : 1.0, 1.02
Automated;HPUX;Deployment -> Service;Solaris : 1.0, 1.0
HPUX;Solaris;Deployment -> Automated;Service : 1.0, 1.0
Service;HPUX;Deployment -> Automated;Solaris : 1.0, 1.0
Automated;Solaris;Deployment -> Service;HPUX : 1.0, 1.0
Automated;Service;Deployment -> HPUX;Solaris : 1.0, 1.0
Service;Solaris;Deployment -> Automated;HPUX : 1.0, 1.0
Automated;HPUX -> Service;Solaris;Deployment : 0.0, 0.71
HPUX;Solaris -> Automated;Service;Deployment : 0.0, 0.71
Service;HPUX -> Automated;Solaris;Deployment : 0.0, 0.71
Automated;HPUX;Solaris -> Service;Deployment : 0.0, 0.7
Automated;Service;HPUX -> Solaris;Deployment : 0.0, 0.7
Service;HPUX;Solaris -> Automated;Deployment : 0.0, 0.7
Automated;Solaris -> Service;HPUX;Deployment : 0.0, 0.71
Automated;Service -> HPUX;Solaris;Deployment : 0.0, 0.71
Automated;Service;Solaris -> HPUX;Deployment : 0.0, 0.7
Service;Solaris -> Automated;HPUX;Deployment : 0.0, 0.71
Automated;HPUX;Deployment -> Service;Solaris : 1.0, 1.02
HPUX;Solaris;Deployment -> Automated;Service : 1.0, 1.02
Service;HPUX;Deployment -> Automated;Solaris : 1.0, 1.02
Automated;Solaris;Deployment -> Service;HPUX : 1.0, 1.02
Automated;Service;Deployment -> HPUX;Solaris : 1.0, 1.02
Service;Solaris;Deployment -> Automated;HPUX : 1.0, 1.02
Automated;HPUX;Solaris;Deployment -> Service : 1.0, 1.0
Automated;Service;HPUX;Deployment -> Solaris : 1.0, 1.0
Service;HPUX;Solaris;Deployment -> Automated : 1.0, 1.0
Automated;Service;Solaris;Deployment -> HPUX : 1.0, 1.0
Automated;HPUX;Solaris -> Service;Deployment : 0.0, 0.71
Automated;Service;HPUX -> Solaris;Deployment : 0.0, 0.71
Service;HPUX;Solaris -> Automated;Deployment : 0.0, 0.71
Automated;Service;HPUX;Solaris -> Deployment : 0.0, 0.7
Automated;Service;Solaris -> HPUX;Deployment : 0.0, 0.71
Automated;HPUX;Solaris;Deployment -> Service : 1.0, 1.02
Automated;Service;HPUX;Deployment -> Solaris : 1.0, 1.02
Service;HPUX;Solaris;Deployment -> Automated : 1.0, 1.02
Automated;Service;Solaris;Deployment -> HPUX : 1.0, 1.02
Deployment -> Linux;Automated;HPUX;Solaris : 1.0, 1.0
HPUX -> Linux;Automated;Solaris;Deployment : 0.0, 0.71
Automated -> Linux;HPUX;Solaris;Deployment : 0.0, 0.7
Solaris -> Linux;Automated;HPUX;Deployment : 0.0, 0.7
HPUX;Deployment -> Linux;Automated;Solaris : 1.0, 1.02
Automated;Deployment -> Linux;HPUX;Solaris : 1.0, 1.0
Solaris;Deployment -> Linux;Automated;HPUX : 1.0, 1.02
Linux;Deployment -> Automated;HPUX;Solaris : 1.0, 1.02
Automated;HPUX;Deployment -> Linux;Solaris : 1.0, 1.0
HPUX;Solaris;Deployment -> Linux;Automated : 1.0, 1.0
Linux;HPUX;Deployment -> Automated;Solaris : 1.0, 1.0
Automated;Solaris;Deployment -> Linux;HPUX : 1.0, 1.0
Linux;Automated;Deployment -> HPUX;Solaris : 1.0, 1.0
Linux;Solaris;Deployment -> Automated;HPUX : 1.0, 1.0
Automated;HPUX -> Linux;Solaris;Deployment : 0.0, 0.71
HPUX;Solaris -> Linux;Automated;Deployment : 0.0, 0.71
Linux;HPUX -> Automated;Solaris;Deployment : 0.0, 0.71
Automated;HPUX;Solaris -> Linux;Deployment : 0.0, 0.7
Linux;Automated;HPUX -> Solaris;Deployment : 0.0, 0.7
Linux;HPUX;Solaris -> Automated;Deployment : 0.0, 0.7
Automated;Solaris -> Linux;HPUX;Deployment : 0.0, 0.71
Linux;Automated -> HPUX;Solaris;Deployment : 0.0, 0.71
Linux;Automated;Solaris -> HPUX;Deployment : 0.0, 0.7
Linux;Solaris -> Automated;HPUX;Deployment : 0.0, 0.71
Automated;HPUX;Deployment -> Linux;Solaris : 1.0, 1.02
HPUX;Solaris;Deployment -> Linux;Automated : 1.0, 1.02
Linux;HPUX;Deployment -> Automated;Solaris : 1.0, 1.02
Automated;Solaris;Deployment -> Linux;HPUX : 1.0, 1.02
Linux;Automated;Deployment -> HPUX;Solaris : 1.0, 1.02
Linux;Solaris;Deployment -> Automated;HPUX : 1.0, 1.02
Automated;HPUX;Solaris;Deployment -> Linux : 1.0, 1.0
Linux;Automated;HPUX;Deployment -> Solaris : 1.0, 1.0
Linux;HPUX;Solaris;Deployment -> Automated : 1.0, 1.0
Linux;Automated;Solaris;Deployment -> HPUX : 1.0, 1.0
Automated;HPUX;Solaris -> Linux;Deployment : 0.0, 0.71
Linux;Automated;HPUX -> Solaris;Deployment : 0.0, 0.71
Linux;HPUX;Solaris -> Automated;Deployment : 0.0, 0.71
Linux;Automated;HPUX;Solaris -> Deployment : 0.0, 0.7
Linux;Automated;Solaris -> HPUX;Deployment : 0.0, 0.71
Automated;HPUX;Solaris;Deployment -> Linux : 1.0, 1.02
Linux;Automated;HPUX;Deployment -> Solaris : 1.0, 1.02
Linux;HPUX;Solaris;Deployment -> Automated : 1.0, 1.02
Linux;Automated;Solaris;Deployment -> HPUX : 1.0, 1.02
Deployment -> Linux;Automated;Service;HPUX : 1.0, 1.0
HPUX -> Linux;Automated;Service;Deployment : 0.0, 0.71
Automated -> Linux;Service;HPUX;Deployment : 0.0, 0.7
Service -> Linux;Automated;HPUX;Deployment : 0.0, 0.68
HPUX;Deployment -> Linux;Automated;Service : 1.0, 1.02
Automated;Deployment -> Linux;Service;HPUX : 1.0, 1.0
Service;Deployment -> Linux;Automated;HPUX : 1.0, 1.02
Linux;Deployment -> Automated;Service;HPUX : 1.0, 1.02
Automated;HPUX;Deployment -> Linux;Service : 1.0, 1.0
Service;HPUX;Deployment -> Linux;Automated : 1.0, 1.0
Linux;HPUX;Deployment -> Automated;Service : 1.0, 1.0
Automated;Service;Deployment -> Linux;HPUX : 1.0, 1.0
Linux;Automated;Deployment -> Service;HPUX : 1.0, 1.0
Linux;Service;Deployment -> Automated;HPUX : 1.0, 1.0
Automated;HPUX -> Linux;Service;Deployment : 0.0, 0.71
Service;HPUX -> Linux;Automated;Deployment : 0.0, 0.71
Linux;HPUX -> Automated;Service;Deployment : 0.0, 0.71
Automated;Service;HPUX -> Linux;Deployment : 0.0, 0.7
Linux;Automated;HPUX -> Service;Deployment : 0.0, 0.7
Linux;Service;HPUX -> Automated;Deployment : 0.0, 0.7
Automated;Service -> Linux;HPUX;Deployment : 0.0, 0.71
Linux;Automated -> Service;HPUX;Deployment : 0.0, 0.71
Linux;Automated;Service -> HPUX;Deployment : 0.0, 0.7
Linux;Service -> Automated;HPUX;Deployment : 0.0, 0.7
Automated;HPUX;Deployment -> Linux;Service : 1.0, 1.02
Service;HPUX;Deployment -> Linux;Automated : 1.0, 1.02
Linux;HPUX;Deployment -> Automated;Service : 1.0, 1.02
Automated;Service;Deployment -> Linux;HPUX : 1.0, 1.02
Linux;Automated;Deployment -> Service;HPUX : 1.0, 1.02
Linux;Service;Deployment -> Automated;HPUX : 1.0, 1.02
Automated;Service;HPUX;Deployment -> Linux : 1.0, 1.0
Linux;Automated;HPUX;Deployment -> Service : 1.0, 1.0
Linux;Service;HPUX;Deployment -> Automated : 1.0, 1.0
Linux;Automated;Service;Deployment -> HPUX : 1.0, 1.0
Automated;Service;HPUX -> Linux;Deployment : 0.0, 0.71
Linux;Automated;HPUX -> Service;Deployment : 0.0, 0.71
Linux;Service;HPUX -> Automated;Deployment : 0.0, 0.71
Linux;Automated;Service;HPUX -> Deployment : 0.0, 0.7
Linux;Automated;Service -> HPUX;Deployment : 0.0, 0.71
Automated;Service;HPUX;Deployment -> Linux : 1.0, 1.02
Linux;Automated;HPUX;Deployment -> Service : 1.0, 1.02
Linux;Service;HPUX;Deployment -> Automated : 1.0, 1.02
Linux;Automated;Service;Deployment -> HPUX : 1.0, 1.02
Deployment -> Service;AIX;HPUX;Solaris : 1.0, 1.0
HPUX -> Service;AIX;Solaris;Deployment : 0.0, 0.71
AIX -> Service;HPUX;Solaris;Deployment : 0.0, 0.7
Solaris -> Service;AIX;HPUX;Deployment : 0.0, 0.7
Service -> AIX;HPUX;Solaris;Deployment : 0.0, 0.68
HPUX;Deployment -> Service;AIX;Solaris : 1.0, 1.02
AIX;Deployment -> Service;HPUX;Solaris : 1.0, 1.02
Solaris;Deployment -> Service;AIX;HPUX : 1.0, 1.02
Service;Deployment -> AIX;HPUX;Solaris : 1.0, 1.02
AIX;HPUX;Deployment -> Service;Solaris : 1.0, 1.0
HPUX;Solaris;Deployment -> Service;AIX : 1.0, 1.0
Service;HPUX;Deployment -> AIX;Solaris : 1.0, 1.0
AIX;Solaris;Deployment -> Service;HPUX : 1.0, 1.0
Service;AIX;Deployment -> HPUX;Solaris : 1.0, 1.0
Service;Solaris;Deployment -> AIX;HPUX : 1.0, 1.0
AIX;HPUX -> Service;Solaris;Deployment : 0.0, 0.71
HPUX;Solaris -> Service;AIX;Deployment : 0.0, 0.71
Service;HPUX -> AIX;Solaris;Deployment : 0.0, 0.71
AIX;HPUX;Solaris -> Service;Deployment : 0.0, 0.7
Service;AIX;HPUX -> Solaris;Deployment : 0.0, 0.7
Service;HPUX;Solaris -> AIX;Deployment : 0.0, 0.7
AIX;Solaris -> Service;HPUX;Deployment : 0.0, 0.71
Service;AIX -> HPUX;Solaris;Deployment : 0.0, 0.71
Service;AIX;Solaris -> HPUX;Deployment : 0.0, 0.7
Service;Solaris -> AIX;HPUX;Deployment : 0.0, 0.71
AIX;HPUX;Deployment -> Service;Solaris : 1.0, 1.02
HPUX;Solaris;Deployment -> Service;AIX : 1.0, 1.02
Service;HPUX;Deployment -> AIX;Solaris : 1.0, 1.02
AIX;Solaris;Deployment -> Service;HPUX : 1.0, 1.02
Service;AIX;Deployment -> HPUX;Solaris : 1.0, 1.02
Service;Solaris;Deployment -> AIX;HPUX : 1.0, 1.02
AIX;HPUX;Solaris;Deployment -> Service : 1.0, 1.0
Service;AIX;HPUX;Deployment -> Solaris : 1.0, 1.0
Service;HPUX;Solaris;Deployment -> AIX : 1.0, 1.0
Service;AIX;Solaris;Deployment -> HPUX : 1.0, 1.0
AIX;HPUX;Solaris -> Service;Deployment : 0.0, 0.71
Service;AIX;HPUX -> Solaris;Deployment : 0.0, 0.71
Service;HPUX;Solaris -> AIX;Deployment : 0.0, 0.71
Service;AIX;HPUX;Solaris -> Deployment : 0.0, 0.7
Service;AIX;Solaris -> HPUX;Deployment : 0.0, 0.71
AIX;HPUX;Solaris;Deployment -> Service : 1.0, 1.02
Service;AIX;HPUX;Deployment -> Solaris : 1.0, 1.02
Service;HPUX;Solaris;Deployment -> AIX : 1.0, 1.02
Service;AIX;Solaris;Deployment -> HPUX : 1.0, 1.02
Deployment -> Linux;AIX;HPUX;Solaris : 1.0, 1.0
HPUX -> Linux;AIX;Solaris;Deployment : 0.0, 0.71
AIX -> Linux;HPUX;Solaris;Deployment : 0.0, 0.7
Solaris -> Linux;AIX;HPUX;Deployment : 0.0, 0.7
HPUX;Deployment -> Linux;AIX;Solaris : 1.0, 1.02
AIX;Deployment -> Linux;HPUX;Solaris : 1.0, 1.02
Solaris;Deployment -> Linux;AIX;HPUX : 1.0, 1.02
Linux;Deployment -> AIX;HPUX;Solaris : 1.0, 1.02
AIX;HPUX;Deployment -> Linux;Solaris : 1.0, 1.0
HPUX;Solaris;Deployment -> Linux;AIX : 1.0, 1.0
Linux;HPUX;Deployment -> AIX;Solaris : 1.0, 1.0
AIX;Solaris;Deployment -> Linux;HPUX : 1.0, 1.0
Linux;AIX;Deployment -> HPUX;Solaris : 1.0, 1.0
Linux;Solaris;Deployment -> AIX;HPUX : 1.0, 1.0
AIX;HPUX -> Linux;Solaris;Deployment : 0.0, 0.71
HPUX;Solaris -> Linux;AIX;Deployment : 0.0, 0.71
Linux;HPUX -> AIX;Solaris;Deployment : 0.0, 0.71
AIX;HPUX;Solaris -> Linux;Deployment : 0.0, 0.7
Linux;AIX;HPUX -> Solaris;Deployment : 0.0, 0.7
Linux;HPUX;Solaris -> AIX;Deployment : 0.0, 0.7
AIX;Solaris -> Linux;HPUX;Deployment : 0.0, 0.71
Linux;AIX -> HPUX;Solaris;Deployment : 0.0, 0.7
Linux;AIX;Solaris -> HPUX;Deployment : 0.0, 0.7
Linux;Solaris -> AIX;HPUX;Deployment : 0.0, 0.71
AIX;HPUX;Deployment -> Linux;Solaris : 1.0, 1.02
HPUX;Solaris;Deployment -> Linux;AIX : 1.0, 1.02
Linux;HPUX;Deployment -> AIX;Solaris : 1.0, 1.02
AIX;Solaris;Deployment -> Linux;HPUX : 1.0, 1.02
Linux;AIX;Deployment -> HPUX;Solaris : 1.0, 1.02
Linux;Solaris;Deployment -> AIX;HPUX : 1.0, 1.02
AIX;HPUX;Solaris;Deployment -> Linux : 1.0, 1.0
Linux;AIX;HPUX;Deployment -> Solaris : 1.0, 1.0
Linux;HPUX;Solaris;Deployment -> AIX : 1.0, 1.0
Linux;AIX;Solaris;Deployment -> HPUX : 1.0, 1.0
AIX;HPUX;Solaris -> Linux;Deployment : 0.0, 0.71
Linux;AIX;HPUX -> Solaris;Deployment : 0.0, 0.71
Linux;HPUX;Solaris -> AIX;Deployment : 0.0, 0.71
Linux;AIX;HPUX;Solaris -> Deployment : 0.0, 0.7
Linux;AIX;Solaris -> HPUX;Deployment : 0.0, 0.71
AIX;HPUX;Solaris;Deployment -> Linux : 1.0, 1.02
Linux;AIX;HPUX;Deployment -> Solaris : 1.0, 1.02
Linux;HPUX;Solaris;Deployment -> AIX : 1.0, 1.02
Linux;AIX;Solaris;Deployment -> HPUX : 1.0, 1.02
Deployment -> Linux;Service;AIX;HPUX : 1.0, 1.0
HPUX -> Linux;Service;AIX;Deployment : 0.0, 0.71
AIX -> Linux;Service;HPUX;Deployment : 0.0, 0.7
Service -> Linux;AIX;HPUX;Deployment : 0.0, 0.68
HPUX;Deployment -> Linux;Service;AIX : 1.0, 1.02
AIX;Deployment -> Linux;Service;HPUX : 1.0, 1.02
Service;Deployment -> Linux;AIX;HPUX : 1.0, 1.02
Linux;Deployment -> Service;AIX;HPUX : 1.0, 1.02
AIX;HPUX;Deployment -> Linux;Service : 1.0, 1.0
Service;HPUX;Deployment -> Linux;AIX : 1.0, 1.0
Linux;HPUX;Deployment -> Service;AIX : 1.0, 1.0
Service;AIX;Deployment -> Linux;HPUX : 1.0, 1.0
Linux;AIX;Deployment -> Service;HPUX : 1.0, 1.0
Linux;Service;Deployment -> AIX;HPUX : 1.0, 1.0
AIX;HPUX -> Linux;Service;Deployment : 0.0, 0.71
Service;HPUX -> Linux;AIX;Deployment : 0.0, 0.71
Linux;HPUX -> Service;AIX;Deployment : 0.0, 0.71
Service;AIX;HPUX -> Linux;Deployment : 0.0, 0.7
Linux;AIX;HPUX -> Service;Deployment : 0.0, 0.7
Linux;Service;HPUX -> AIX;Deployment : 0.0, 0.7
Service;AIX -> Linux;HPUX;Deployment : 0.0, 0.71
Linux;AIX -> Service;HPUX;Deployment : 0.0, 0.7
Linux;Service;AIX -> HPUX;Deployment : 0.0, 0.7
Linux;Service -> AIX;HPUX;Deployment : 0.0, 0.7
AIX;HPUX;Deployment -> Linux;Service : 1.0, 1.02
Service;HPUX;Deployment -> Linux;AIX : 1.0, 1.02
Linux;HPUX;Deployment -> Service;AIX : 1.0, 1.02
Service;AIX;Deployment -> Linux;HPUX : 1.0, 1.02
Linux;AIX;Deployment -> Service;HPUX : 1.0, 1.02
Linux;Service;Deployment -> AIX;HPUX : 1.0, 1.02
Service;AIX;HPUX;Deployment -> Linux : 1.0, 1.0
Linux;AIX;HPUX;Deployment -> Service : 1.0, 1.0
Linux;Service;HPUX;Deployment -> AIX : 1.0, 1.0
Linux;Service;AIX;Deployment -> HPUX : 1.0, 1.0
Service;AIX;HPUX -> Linux;Deployment : 0.0, 0.71
Linux;AIX;HPUX -> Service;Deployment : 0.0, 0.71
Linux;Service;HPUX -> AIX;Deployment : 0.0, 0.71
Linux;Service;AIX;HPUX -> Deployment : 0.0, 0.7
Linux;Service;AIX -> HPUX;Deployment : 0.0, 0.71
Service;AIX;HPUX;Deployment -> Linux : 1.0, 1.02
Linux;AIX;HPUX;Deployment -> Service : 1.0, 1.02
Linux;Service;HPUX;Deployment -> AIX : 1.0, 1.02
Linux;Service;AIX;Deployment -> HPUX : 1.0, 1.02
Deployment -> Linux;Service;HPUX;Solaris : 1.0, 1.0
HPUX -> Linux;Service;Solaris;Deployment : 0.0, 0.71
Solaris -> Linux;Service;HPUX;Deployment : 0.0, 0.7
Service -> Linux;HPUX;Solaris;Deployment : 0.0, 0.68
HPUX;Deployment -> Linux;Service;Solaris : 1.0, 1.02
Solaris;Deployment -> Linux;Service;HPUX : 1.0, 1.02
Service;Deployment -> Linux;HPUX;Solaris : 1.0, 1.02
Linux;Deployment -> Service;HPUX;Solaris : 1.0, 1.02
HPUX;Solaris;Deployment -> Linux;Service : 1.0, 1.0
Service;HPUX;Deployment -> Linux;Solaris : 1.0, 1.0
Linux;HPUX;Deployment -> Service;Solaris : 1.0, 1.0
Service;Solaris;Deployment -> Linux;HPUX : 1.0, 1.0
Linux;Solaris;Deployment -> Service;HPUX : 1.0, 1.0
Linux;Service;Deployment -> HPUX;Solaris : 1.0, 1.0
HPUX;Solaris -> Linux;Service;Deployment : 0.0, 0.71
Service;HPUX -> Linux;Solaris;Deployment : 0.0, 0.71
Linux;HPUX -> Service;Solaris;Deployment : 0.0, 0.71
Service;HPUX;Solaris -> Linux;Deployment : 0.0, 0.7
Linux;HPUX;Solaris -> Service;Deployment : 0.0, 0.7
Linux;Service;HPUX -> Solaris;Deployment : 0.0, 0.7
Service;Solaris -> Linux;HPUX;Deployment : 0.0, 0.71
Linux;Solaris -> Service;HPUX;Deployment : 0.0, 0.71
Linux;Service;Solaris -> HPUX;Deployment : 0.0, 0.7
Linux;Service -> HPUX;Solaris;Deployment : 0.0, 0.7
HPUX;Solaris;Deployment -> Linux;Service : 1.0, 1.02
Service;HPUX;Deployment -> Linux;Solaris : 1.0, 1.02
Linux;HPUX;Deployment -> Service;Solaris : 1.0, 1.02
Service;Solaris;Deployment -> Linux;HPUX : 1.0, 1.02
Linux;Solaris;Deployment -> Service;HPUX : 1.0, 1.02
Linux;Service;Deployment -> HPUX;Solaris : 1.0, 1.02
Service;HPUX;Solaris;Deployment -> Linux : 1.0, 1.0
Linux;HPUX;Solaris;Deployment -> Service : 1.0, 1.0
Linux;Service;HPUX;Deployment -> Solaris : 1.0, 1.0
Linux;Service;Solaris;Deployment -> HPUX : 1.0, 1.0
Service;HPUX;Solaris -> Linux;Deployment : 0.0, 0.71
Linux;HPUX;Solaris -> Service;Deployment : 0.0, 0.71
Linux;Service;HPUX -> Solaris;Deployment : 0.0, 0.71
Linux;Service;HPUX;Solaris -> Deployment : 0.0, 0.7
Linux;Service;Solaris -> HPUX;Deployment : 0.0, 0.71
Service;HPUX;Solaris;Deployment -> Linux : 1.0, 1.02
Linux;HPUX;Solaris;Deployment -> Service : 1.0, 1.02
Linux;Service;HPUX;Deployment -> Solaris : 1.0, 1.02
Linux;Service;Solaris;Deployment -> HPUX : 1.0, 1.02
Deployment -> Automated;Service;AIX;Solaris : 1.0, 1.0
Automated -> Service;AIX;Solaris;Deployment : 0.0, 0.7
AIX -> Automated;Service;Solaris;Deployment : 0.0, 0.7
Solaris -> Automated;Service;AIX;Deployment : 0.0, 0.7
Service -> Automated;AIX;Solaris;Deployment : 0.0, 0.68
Automated;Deployment -> Service;AIX;Solaris : 1.0, 1.0
AIX;Deployment -> Automated;Service;Solaris : 1.0, 1.02
Solaris;Deployment -> Automated;Service;AIX : 1.0, 1.02
Service;Deployment -> Automated;AIX;Solaris : 1.0, 1.02
Automated;AIX;Deployment -> Service;Solaris : 1.0, 1.0
Automated;Solaris;Deployment -> Service;AIX : 1.0, 1.0
Automated;Service;Deployment -> AIX;Solaris : 1.0, 1.0
AIX;Solaris;Deployment -> Automated;Service : 1.0, 1.0
Service;AIX;Deployment -> Automated;Solaris : 1.0, 1.0
Service;Solaris;Deployment -> Automated;AIX : 1.0, 1.0
Automated;AIX -> Service;Solaris;Deployment : 0.0, 0.71
